InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
544630,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,04/19/2011 00:00,4.25,13111.0,United Kingdom
542489,22961,JAM MAKING SET PRINTED,14,04/08/2011 00:00,4.25,12935.0,United Kingdom
543091,22138,BAKING SET 9 PIECE RETROSPOT,4,06/16/2011 00:00,4.95,12989.0,Portugal
538872,84406B,CREAM CUPID HEARTS COAT HANGER,14,08/27/2011 00:00,2.75,12588.0,United Kingdom
542708,71053,WHITE METAL LANTERN,8,10/27/2011 00:00,3.39,12963.0,United Kingdom
545112,21730,GLASS STAR FROSTED T-LIGHT HOLDER,15,11/04/2011 00:00,4.25,13140.0,United Kingdom
543623,22633,HAND WARMER UNION JACK,22,06/09/2011 00:00,1.85,13046.0,United Kingdom
544491,21754,HOME BUILDING BLOCK WORD,14,10/02/2011 00:00,5.95,13104.0,United Kingdom
541372,84406B,CREAM CUPID HEARTS COAT HANGER,3,12/08/2011 00:00,2.75,12830.0,France
537106,84029E,RED WOOLLY HOTTIE WHITE HEART,13,04/30/2011 00:00,3.75,12429.0,United Kingdom
539229,71053,WHITE METAL LANTERN,8,06/20/2011 00:00,3.39,12617.0,United Kingdom
539510,21754,HOME BUILDING BLOCK WORD,7,11/05/2011 00:00,5.95,12635.0,Germany
538269,22961,JAM MAKING SET PRINTED,9,06/09/2011 00:00,4.25,12540.0,United Kingdom
540963,71053,WHITE METAL LANTERN,1,04/19/2011 00:00,3.39,12786.0,Germany
538001,22138,BAKING SET 9 PIECE RETROSPOT,4,12/02/2011 00:00,4.95,12509.0,United Kingdom
542595,21730,GLASS STAR FROSTED T-LIGHT HOLDER,31,04/10/2011 00:00,4.25,12940.0,Spain
537578,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,08/14/2011 00:00,4.25,12472.0,United Kingdom
539458,71053,WHITE METAL LANTERN,8,03/05/2011 00:00,3.39,12632.0,United Kingdom
542055,22752,SET 7 BABUSHKA NESTING BOXES,16,10/06/2011 00:00,7.65,12897.0,United Kingdom
539914,22138,BAKING SET 9 PIECE RETROSPOT,23,09/03/2011 00:00,4.95,12686.0,United Kingdom
538511,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,02/02/2011 00:00,2.55,12558.0,United Kingdom
539984,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,10/08/2011 00:00,4.25,12700.0,United Kingdom
543843,22752,SET 7 BABUSHKA NESTING BOXES,16,05/22/2011 00:00,7.65,13068.0,Germany
537003,71053,WHITE METAL LANTERN,8,02/26/2011 00:00,3.39,12418.0,United Kingdom
537733,71053,WHITE METAL LANTERN,3,03/01/2011 00:00,3.39,12482.0,United Kingdom
542371,71053,WHITE METAL LANTERN,4,10/07/2011 00:00,3.39,12928.0,United Kingdom
542954,21730,GLASS STAR FROSTED T-LIGHT HOLDER,13,05/30/2011 00:00,4.25,12980.0,United Kingdom
539333,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,06/23/2011 00:00,4.25,12626.0,United Kingdom
543608,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,06/21/2011 00:00,2.55,13043.0,United Kingdom
539331,84406B,CREAM CUPID HEARTS COAT HANGER,7,10/30/2011 00:00,2.75,12626.0,United Kingdom
544760,22961,JAM MAKING SET PRINTED,4,09/25/2011 00:00,4.25,13113.0,United Kingdom
540805,84029E,RED WOOLLY HOTTIE WHITE HEART,7,04/04/2011 00:00,3.75,12777.0,United Kingdom
544094,22961,JAM MAKING SET PRINTED,21,03/12/2011 00:00,4.25,13080.0,United Kingdom
541090,22752,SET 7 BABUSHKA NESTING BOXES,12,07/23/2011 00:00,7.65,12796.0,United Kingdom
541783,22752,SET 7 BABUSHKA NESTING BOXES,21,11/17/2011 00:00,7.65,12868.0,United Kingdom
543342,21754,HOME BUILDING BLOCK WORD,6,06/23/2011 00:00,5.95,13009.0,France
537222,21730,GLASS STAR FROSTED T-LIGHT HOLDER,11,10/07/2011 00:00,4.25,12431.0,United Kingdom
540943,21754,HOME BUILDING BLOCK WORD,16,09/23/2011 00:00,5.95,12782.0,Netherlands
543696,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,07/24/2011 00:00,2.55,13061.0,Portugal
538207,21754,HOME BUILDING BLOCK WORD,7,12/18/2010 00:00,5.95,12535.0,United Kingdom
537215,71053,WHITE METAL LANTERN,19,10/05/2011 00:00,3.39,12431.0,United Kingdom
537481,22961,JAM MAKING SET PRINTED,20,03/23/2011 00:00,4.25,12468.0,United Kingdom
541977,85123A,WHITE HANGING HEART T-LIGHT HOLDER,23,09/06/2011 00:00,2.55,12884.0,United Kingdom
537958,21754,HOME BUILDING BLOCK WORD,25,08/09/2011 00:00,5.95,12508.0,United Kingdom
540701,84029E,RED WOOLLY HOTTIE WHITE HEART,4,09/13/2011 00:00,3.75,12768.0,United Kingdom
538123,21730,GLASS STAR FROSTED T-LIGHT HOLDER,18,09/25/2011 00:00,4.25,12521.0,United Kingdom
537203,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,11/13/2011 00:00,4.25,12431.0,United Kingdom
536990,84029E,RED WOOLLY HOTTIE WHITE HEART,28,11/02/2011 00:00,3.75,12416.0,United Kingdom
C545335,84406B,CREAM CUPID HEARTS COAT HANGER,-4,01/25/2011 00:00,2.75,12817.0,France
540778,84406B,CREAM CUPID HEARTS COAT HANGER,13,06/03/2011 00:00,2.75,12772.0,United Kingdom
539227,71053,WHITE METAL LANTERN,28,08/11/2011 00:00,3.39,12617.0,United Kingdom
543097,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,10/08/2011 00:00,4.25,12989.0,Portugal
538168,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,10/21/2011 00:00,2.55,12532.0,United Kingdom
541807,84406B,CREAM CUPID HEARTS COAT HANGER,8,06/25/2011 00:00,2.75,12871.0,Spain
542540,22138,BAKING SET 9 PIECE RETROSPOT,9,10/14/2011 00:00,4.95,12937.0,United Kingdom
540709,22961,JAM MAKING SET PRINTED,9,09/23/2011 00:00,4.25,12768.0,United Kingdom
540740,22633,HAND WARMER UNION JACK,7,10/31/2011 00:00,1.85,12769.0,United Kingdom
540646,84406B,CREAM CUPID HEARTS COAT HANGER,3,11/22/2011 00:00,2.75,12767.0,United Kingdom
538257,22633,HAND WARMER UNION JACK,5,07/04/2011 00:00,1.85,12538.0,United Kingdom
538331,21754,HOME BUILDING BLOCK WORD,6,11/15/2011 00:00,5.95,12549.0,United Kingdom
537616,84029E,RED WOOLLY HOTTIE WHITE HEART,15,04/15/2011 00:00,3.75,12476.0,United Kingdom
541380,22752,SET 7 BABUSHKA NESTING BOXES,11,08/19/2011 00:00,7.65,12830.0,France
542210,22752,SET 7 BABUSHKA NESTING BOXES,22,05/07/2011 00:00,7.65,12901.0,United Kingdom
540878,84406B,CREAM CUPID HEARTS COAT HANGER,1,09/04/2011 00:00,2.75,12780.0,United Kingdom
541323,22961,JAM MAKING SET PRINTED,9,08/16/2011 00:00,4.25,12824.0,Spain
544755,84406B,CREAM CUPID HEARTS COAT HANGER,12,08/12/2011 00:00,2.75,13113.0,United Kingdom
537448,22961,JAM MAKING SET PRINTED,10,05/05/2011 00:00,4.25,12461.0,United Kingdom
537113,22961,JAM MAKING SET PRINTED,3,11/06/2011 00:00,4.25,12429.0,United Kingdom
539781,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,09/17/2011 00:00,2.55,12675.0,United Kingdom
541875,22961,JAM MAKING SET PRINTED,18,10/16/2011 00:00,4.25,12880.0,United Kingdom
539615,84029E,RED WOOLLY HOTTIE WHITE HEART,2,06/14/2011 00:00,3.75,12647.0,United Kingdom
541685,21754,HOME BUILDING BLOCK WORD,12,10/11/2011 00:00,5.95,12864.0,United Kingdom
539174,21754,HOME BUILDING BLOCK WORD,8,09/14/2011 00:00,5.95,12615.0,United Kingdom
536614,22633,HAND WARMER UNION JACK,2,09/28/2011 00:00,1.85,12374.0,United Kingdom
541318,22752,SET 7 BABUSHKA NESTING BOXES,10,08/09/2011 00:00,7.65,12823.0,United Kingdom
541358,21754,HOME BUILDING BLOCK WORD,8,02/02/2011 00:00,5.95,12827.0,United Kingdom
540167,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,12/30/2010 00:00,2.55,12731.0,United Kingdom
542234,84406B,CREAM CUPID HEARTS COAT HANGER,21,11/17/2011 00:00,2.75,12906.0,United Kingdom
543685,22633,HAND WARMER UNION JACK,4,12/24/2010 00:00,1.85,13058.0,United Kingdom
541320,22138,BAKING SET 9 PIECE RETROSPOT,10,10/01/2011 00:00,4.95,12824.0,Spain
544794,22138,BAKING SET 9 PIECE RETROSPOT,3,10/13/2011 00:00,4.95,13113.0,United Kingdom
540940,84029E,RED WOOLLY HOTTIE WHITE HEART,7,02/15/2011 00:00,3.75,12782.0,Netherlands
537860,84406B,CREAM CUPID HEARTS COAT HANGER,8,10/07/2011 00:00,2.75,12495.0,Germany
537359,22961,JAM MAKING SET PRINTED,4,09/17/2011 00:00,4.25,12447.0,United Kingdom
543508,22752,SET 7 BABUSHKA NESTING BOXES,10,03/01/2011 00:00,7.65,13028.0,United Kingdom
540562,22138,BAKING SET 9 PIECE RETROSPOT,7,05/28/2011 00:00,4.95,12762.0,Spain
542886,22138,BAKING SET 9 PIECE RETROSPOT,3,03/13/2011 00:00,4.95,12978.0,Spain
538581,22752,SET 7 BABUSHKA NESTING BOXES,1,07/25/2011 00:00,7.65,12566.0,Netherlands
537001,71053,WHITE METAL LANTERN,1,02/27/2011 00:00,3.39,12418.0,United Kingdom
542907,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,08/27/2011 00:00,4.25,12978.0,Spain
544339,22633,HAND WARMER UNION JACK,3,05/21/2011 00:00,1.85,13091.0,United Kingdom
537997,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,10/02/2011 00:00,4.25,12509.0,United Kingdom
540461,22138,BAKING SET 9 PIECE RETROSPOT,23,07/24/2011 00:00,4.95,12760.0,Netherlands
543532,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,10/06/2011 00:00,2.55,13028.0,United Kingdom
543720,22961,JAM MAKING SET PRINTED,11,10/09/2011 00:00,4.25,13063.0,United Kingdom
538325,84029E,RED WOOLLY HOTTIE WHITE HEART,4,06/03/2011 00:00,3.75,12547.0,Germany
537909,84029E,RED WOOLLY HOTTIE WHITE HEART,10,06/18/2011 00:00,3.75,12501.0,United Kingdom
537553,84406B,CREAM CUPID HEARTS COAT HANGER,7,04/10/2011 00:00,2.75,12470.0,United Kingdom
536959,22633,HAND WARMER UNION JACK,21,06/14/2011 00:00,1.85,12414.0,United Kingdom
537874,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,02/08/2011 00:00,2.55,12498.0,United Kingdom
537331,22961,JAM MAKING SET PRINTED,20,05/19/2011 00:00,4.25,12444.0,United Kingdom
543925,22138,BAKING SET 9 PIECE RETROSPOT,28,02/26/2011 00:00,4.95,13071.0,United Kingdom
544217,84406B,CREAM CUPID HEARTS COAT HANGER,8,05/21/2011 00:00,2.75,13086.0,United Kingdom
539641,22633,HAND WARMER UNION JACK,8,09/13/2011 00:00,1.85,12653.0,United Kingdom
C545574,22961,JAM MAKING SET PRINTED,-1,12/26/2010 00:00,4.25,,United Kingdom
544597,22961,JAM MAKING SET PRINTED,2,11/07/2011 00:00,4.25,13108.0,United Kingdom
539646,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,09/29/2011 00:00,4.25,12654.0,United Kingdom
538597,22138,BAKING SET 9 PIECE RETROSPOT,8,12/25/2010 00:00,4.95,12569.0,United Kingdom
542542,21754,HOME BUILDING BLOCK WORD,10,09/03/2011 00:00,5.95,12938.0,Germany
540165,84029E,RED WOOLLY HOTTIE WHITE HEART,3,05/13/2011 00:00,3.75,12730.0,United Kingdom
543636,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,01/12/2011 00:00,4.25,13047.0,Netherlands
544311,22633,HAND WARMER UNION JACK,14,10/21/2011 00:00,1.85,13089.0,United Kingdom
540257,22138,BAKING SET 9 PIECE RETROSPOT,12,04/12/2011 00:00,4.95,12740.0,Netherlands
538201,22633,HAND WARMER UNION JACK,18,10/29/2011 00:00,1.85,12533.0,France
538620,84029E,RED WOOLLY HOTTIE WHITE HEART,14,09/15/2011 00:00,3.75,12572.0,United Kingdom
543557,22961,JAM MAKING SET PRINTED,6,12/06/2010 00:00,4.25,13034.0,United Kingdom
537188,84029E,RED WOOLLY HOTTIE WHITE HEART,10,07/18/2011 00:00,3.75,12430.0,United Kingdom
538217,22752,SET 7 BABUSHKA NESTING BOXES,24,08/26/2011 00:00,7.65,12537.0,United Kingdom
539163,84406B,CREAM CUPID HEARTS COAT HANGER,18,03/14/2011 00:00,2.75,12615.0,United Kingdom
542152,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,05/31/2011 00:00,2.55,12900.0,United Kingdom
537317,21754,HOME BUILDING BLOCK WORD,2,02/07/2011 00:00,5.95,12443.0,United Kingdom
544703,21730,GLASS STAR FROSTED T-LIGHT HOLDER,15,02/24/2011 00:00,4.25,13111.0,United Kingdom
543586,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,10/20/2011 00:00,4.25,13038.0,United Kingdom
539725,84406B,CREAM CUPID HEARTS COAT HANGER,9,06/18/2011 00:00,2.75,12660.0,United Kingdom
539787,22138,BAKING SET 9 PIECE RETROSPOT,1,03/23/2011 00:00,4.95,12677.0,United Kingdom
537844,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,06/29/2011 00:00,4.25,12495.0,Germany
541149,84029E,RED WOOLLY HOTTIE WHITE HEART,3,09/23/2011 00:00,3.75,12800.0,United Kingdom
538481,71053,WHITE METAL LANTERN,8,02/18/2011 00:00,3.39,12554.0,United Kingdom
539834,22752,SET 7 BABUSHKA NESTING BOXES,7,08/22/2011 00:00,7.65,12680.0,United Kingdom
537544,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,07/01/2011 00:00,2.55,12470.0,United Kingdom
539051,85123A,WHITE HANGING HEART T-LIGHT HOLDER,20,03/03/2011 00:00,2.55,12609.0,Netherlands
542320,22752,SET 7 BABUSHKA NESTING BOXES,5,08/15/2011 00:00,7.65,12915.0,United Kingdom
544999,84029E,RED WOOLLY HOTTIE WHITE HEART,4,01/20/2011 00:00,3.75,13131.0,United Kingdom
545105,22752,SET 7 BABUSHKA NESTING BOXES,7,06/24/2011 00:00,7.65,13140.0,United Kingdom
540606,21730,GLASS STAR FROSTED T-LIGHT HOLDER,11,11/19/2011 00:00,4.25,12767.0,United Kingdom
537157,22633,HAND WARMER UNION JACK,17,08/30/2011 00:00,1.85,12430.0,United Kingdom
544472,22961,JAM MAKING SET PRINTED,1,08/24/2011 00:00,4.25,13104.0,United Kingdom
539861,21754,HOME BUILDING BLOCK WORD,11,10/23/2011 00:00,5.95,12682.0,United Kingdom
545149,21754,HOME BUILDING BLOCK WORD,5,08/14/2011 00:00,5.95,13140.0,United Kingdom
541747,22633,HAND WARMER UNION JACK,5,12/07/2010 00:00,1.85,12866.0,United Kingdom
538346,22138,BAKING SET 9 PIECE RETROSPOT,18,10/08/2011 00:00,4.95,12550.0,United Kingdom
544067,22961,JAM MAKING SET PRINTED,16,06/13/2011 00:00,4.25,13078.0,United Kingdom
541202,84406B,CREAM CUPID HEARTS COAT HANGER,9,08/03/2011 00:00,2.75,12809.0,United Kingdom
543470,22138,BAKING SET 9 PIECE RETROSPOT,21,11/13/2011 00:00,4.95,13027.0,United Kingdom
540295,22138,BAKING SET 9 PIECE RETROSPOT,13,11/05/2011 00:00,4.95,12740.0,Netherlands
539659,22138,BAKING SET 9 PIECE RETROSPOT,1,06/06/2011 00:00,4.95,12655.0,United Kingdom
543045,22961,JAM MAKING SET PRINTED,5,06/16/2011 00:00,4.25,12988.0,Spain
544278,22752,SET 7 BABUSHKA NESTING BOXES,1,07/14/2011 00:00,7.65,13089.0,United Kingdom
540699,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,09/15/2011 00:00,2.55,12768.0,United Kingdom
541624,22633,HAND WARMER UNION JACK,8,04/28/2011 00:00,1.85,12858.0,United Kingdom
541022,21754,HOME BUILDING BLOCK WORD,9,12/25/2010 00:00,5.95,12792.0,United Kingdom
544280,84029E,RED WOOLLY HOTTIE WHITE HEART,8,03/05/2011 00:00,3.75,13089.0,United Kingdom
540335,84406B,CREAM CUPID HEARTS COAT HANGER,5,08/25/2011 00:00,2.75,12745.0,United Kingdom
544805,84029E,RED WOOLLY HOTTIE WHITE HEART,5,04/05/2011 00:00,3.75,13113.0,United Kingdom
542454,22138,BAKING SET 9 PIECE RETROSPOT,7,02/27/2011 00:00,4.95,12934.0,United Kingdom
544348,22961,JAM MAKING SET PRINTED,11,08/17/2011 00:00,4.25,13093.0,United Kingdom
542946,84406B,CREAM CUPID HEARTS COAT HANGER,19,03/03/2011 00:00,2.75,12980.0,United Kingdom
539347,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,03/23/2011 00:00,2.55,12627.0,United Kingdom
544930,22752,SET 7 BABUSHKA NESTING BOXES,18,11/22/2011 00:00,7.65,13120.0,France
536536,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,06/30/2011 00:00,4.25,12371.0,United Kingdom
541045,71053,WHITE METAL LANTERN,4,07/17/2011 00:00,3.39,12794.0,United Kingdom
544232,22961,JAM MAKING SET PRINTED,24,02/28/2011 00:00,4.25,13087.0,United Kingdom
540297,22752,SET 7 BABUSHKA NESTING BOXES,15,05/20/2011 00:00,7.65,12740.0,Netherlands
541636,22961,JAM MAKING SET PRINTED,25,02/10/2011 00:00,4.25,12858.0,United Kingdom
542744,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,03/08/2011 00:00,2.55,12965.0,United Kingdom
541120,84029E,RED WOOLLY HOTTIE WHITE HEART,1,01/23/2011 00:00,3.75,12798.0,United Kingdom
542134,84029E,RED WOOLLY HOTTIE WHITE HEART,11,09/05/2011 00:00,3.75,12900.0,United Kingdom
544110,21730,GLASS STAR FROSTED T-LIGHT HOLDER,18,04/25/2011 00:00,4.25,13080.0,United Kingdom
541048,22752,SET 7 BABUSHKA NESTING BOXES,8,10/29/2011 00:00,7.65,12795.0,Germany
539063,21754,HOME BUILDING BLOCK WORD,14,10/06/2011 00:00,5.95,12609.0,Netherlands
543522,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,09/09/2011 00:00,4.25,13028.0,United Kingdom
542976,84406B,CREAM CUPID HEARTS COAT HANGER,19,09/14/2011 00:00,2.75,12980.0,United Kingdom
538650,22633,HAND WARMER UNION JACK,4,03/04/2011 00:00,1.85,12572.0,United Kingdom
541429,84406B,CREAM CUPID HEARTS COAT HANGER,5,11/29/2011 00:00,2.75,12830.0,France
538293,84029E,RED WOOLLY HOTTIE WHITE HEART,9,10/14/2011 00:00,3.75,12542.0,United Kingdom
541553,84406B,CREAM CUPID HEARTS COAT HANGER,9,10/15/2011 00:00,2.75,12852.0,United Kingdom
537124,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,02/16/2011 00:00,4.25,12430.0,United Kingdom
542755,22752,SET 7 BABUSHKA NESTING BOXES,2,09/21/2011 00:00,7.65,12965.0,United Kingdom
539110,22138,BAKING SET 9 PIECE RETROSPOT,23,03/17/2011 00:00,4.95,12613.0,United Kingdom
542625,22633,HAND WARMER UNION JACK,4,12/23/2010 00:00,1.85,12944.0,United Kingdom
540815,71053,WHITE METAL LANTERN,6,05/11/2011 00:00,3.39,12780.0,United Kingdom
539819,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,04/17/2011 00:00,4.25,12680.0,United Kingdom
545202,84406B,CREAM CUPID HEARTS COAT HANGER,17,07/29/2011 00:00,2.75,13142.0,France
538716,85123A,WHITE HANGING HEART T-LIGHT HOLDER,26,05/06/2011 00:00,2.55,12575.0,United Kingdom
540953,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,10/27/2011 00:00,2.55,12783.0,United Kingdom
539263,22138,BAKING SET 9 PIECE RETROSPOT,4,11/03/2011 00:00,4.95,12618.0,United Kingdom
540230,84029E,RED WOOLLY HOTTIE WHITE HEART,14,08/11/2011 00:00,3.75,12740.0,Netherlands
537551,22138,BAKING SET 9 PIECE RETROSPOT,6,10/10/2011 00:00,4.95,12470.0,United Kingdom
542260,22961,JAM MAKING SET PRINTED,25,03/17/2011 00:00,4.25,12907.0,United Kingdom
540206,71053,WHITE METAL LANTERN,2,09/17/2011 00:00,3.39,12737.0,Portugal
541947,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,04/10/2011 00:00,2.55,12883.0,United Kingdom
541942,22138,BAKING SET 9 PIECE RETROSPOT,10,05/13/2011 00:00,4.95,12882.0,United Kingdom
543676,21754,HOME BUILDING BLOCK WORD,10,05/10/2011 00:00,5.95,13055.0,United Kingdom
538798,22752,SET 7 BABUSHKA NESTING BOXES,14,08/10/2011 00:00,7.65,12584.0,United Kingdom
537495,22633,HAND WARMER UNION JACK,5,12/05/2010 00:00,1.85,12469.0,United Kingdom
540406,71053,WHITE METAL LANTERN,15,10/27/2011 00:00,3.39,12754.0,United Kingdom
543168,22752,SET 7 BABUSHKA NESTING BOXES,13,04/04/2011 00:00,7.65,12992.0,United Kingdom
543689,84406B,CREAM CUPID HEARTS COAT HANGER,11,11/13/2011 00:00,2.75,13061.0,Portugal
541350,22138,BAKING SET 9 PIECE RETROSPOT,6,06/19/2011 00:00,4.95,12827.0,United Kingdom
537066,84406B,CREAM CUPID HEARTS COAT HANGER,5,10/22/2011 00:00,2.75,12424.0,Germany
543481,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,03/19/2011 00:00,2.55,13028.0,United Kingdom
539976,22633,HAND WARMER UNION JACK,9,03/28/2011 00:00,1.85,12698.0,United Kingdom
544366,22633,HAND WARMER UNION JACK,3,05/18/2011 00:00,1.85,13098.0,Germany
538381,71053,WHITE METAL LANTERN,19,04/28/2011 00:00,3.39,12550.0,United Kingdom
541762,21754,HOME BUILDING BLOCK WORD,31,02/21/2011 00:00,5.95,12868.0,United Kingdom
537167,22138,BAKING SET 9 PIECE RETROSPOT,6,03/07/2011 00:00,4.95,12430.0,United Kingdom
544235,71053,WHITE METAL LANTERN,7,05/17/2011 00:00,3.39,13087.0,United Kingdom
537820,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,02/17/2011 00:00,2.55,12495.0,Germany
542115,22633,HAND WARMER UNION JACK,4,07/03/2011 00:00,1.85,12900.0,United Kingdom
543197,84406B,CREAM CUPID HEARTS COAT HANGER,15,09/22/2011 00:00,2.75,12995.0,United Kingdom
540257,22138,BAKING SET 9 PIECE RETROSPOT,12,04/12/2011 00:00,4.95,12740.0,Netherlands
538800,21754,HOME BUILDING BLOCK WORD,11,05/03/2011 00:00,5.95,12584.0,United Kingdom
537225,22961,JAM MAKING SET PRINTED,5,02/04/2011 00:00,4.25,12431.0,United Kingdom
544910,84406B,CREAM CUPID HEARTS COAT HANGER,16,10/12/2011 00:00,2.75,13120.0,France
536834,85123A,WHITE HANGING HEART T-LIGHT HOLDER,23,10/09/2011 00:00,2.55,12397.0,United Kingdom
542231,22138,BAKING SET 9 PIECE RETROSPOT,19,02/14/2011 00:00,4.95,12906.0,United Kingdom
545007,71053,WHITE METAL LANTERN,5,07/06/2011 00:00,3.39,13133.0,United Kingdom
541664,22633,HAND WARMER UNION JACK,15,07/07/2011 00:00,1.85,12861.0,United Kingdom
537071,21754,HOME BUILDING BLOCK WORD,8,04/15/2011 00:00,5.95,12425.0,United Kingdom
536443,22633,HAND WARMER UNION JACK,6,12/23/2010 00:00,1.85,12355.0,United Kingdom
540797,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,05/18/2011 00:00,2.55,12774.0,United Kingdom
543036,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,12/27/2010 00:00,2.55,12984.0,United Kingdom
543318,21730,GLASS STAR FROSTED T-LIGHT HOLDER,23,05/06/2011 00:00,4.25,13008.0,United Kingdom
537415,22633,HAND WARMER UNION JACK,14,02/17/2011 00:00,1.85,12457.0,United Kingdom
541577,22752,SET 7 BABUSHKA NESTING BOXES,6,10/09/2011 00:00,7.65,12855.0,Germany
543822,84406B,CREAM CUPID HEARTS COAT HANGER,2,06/25/2011 00:00,2.75,13068.0,Germany
541310,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,02/20/2011 00:00,4.25,12821.0,United Kingdom
537159,22138,BAKING SET 9 PIECE RETROSPOT,23,10/11/2011 00:00,4.95,12430.0,United Kingdom
540045,85123A,WHITE HANGING HEART T-LIGHT HOLDER,22,08/29/2011 00:00,2.55,12709.0,United Kingdom
543358,22961,JAM MAKING SET PRINTED,10,05/07/2011 00:00,4.25,13012.0,France
542385,71053,WHITE METAL LANTERN,15,09/10/2011 00:00,3.39,12928.0,United Kingdom
539814,22633,HAND WARMER UNION JACK,10,06/13/2011 00:00,1.85,12680.0,United Kingdom
537909,84029E,RED WOOLLY HOTTIE WHITE HEART,7,06/18/2011 00:00,3.75,12501.0,United Kingdom
539515,71053,WHITE METAL LANTERN,7,08/29/2011 00:00,3.39,12635.0,Germany
540699,71053,WHITE METAL LANTERN,15,09/15/2011 00:00,3.39,12768.0,United Kingdom
541071,21730,GLASS STAR FROSTED T-LIGHT HOLDER,21,07/12/2011 00:00,4.25,12796.0,United Kingdom
538109,22961,JAM MAKING SET PRINTED,16,09/10/2011 00:00,4.25,12521.0,United Kingdom
544931,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,08/05/2011 00:00,4.25,13120.0,France
545015,71053,WHITE METAL LANTERN,5,06/20/2011 00:00,3.39,13136.0,Netherlands
538780,22961,JAM MAKING SET PRINTED,12,07/11/2011 00:00,4.25,12584.0,United Kingdom
540243,84406B,CREAM CUPID HEARTS COAT HANGER,12,04/17/2011 00:00,2.75,12740.0,Netherlands
542100,22138,BAKING SET 9 PIECE RETROSPOT,6,02/16/2011 00:00,4.95,12900.0,United Kingdom
536868,22138,BAKING SET 9 PIECE RETROSPOT,8,04/03/2011 00:00,4.95,12402.0,Spain
537009,21754,HOME BUILDING BLOCK WORD,27,02/11/2011 00:00,5.95,12419.0,United Kingdom
541706,21730,GLASS STAR FROSTED T-LIGHT HOLDER,20,09/01/2011 00:00,4.25,12864.0,United Kingdom
540950,22633,HAND WARMER UNION JACK,2,10/12/2011 00:00,1.85,12782.0,Netherlands
543743,84029E,RED WOOLLY HOTTIE WHITE HEART,32,03/30/2011 00:00,3.75,13063.0,United Kingdom
536668,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,03/10/2011 00:00,2.55,12381.0,United Kingdom
536548,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,05/09/2011 00:00,2.55,12373.0,United Kingdom
536783,22961,JAM MAKING SET PRINTED,14,11/05/2011 00:00,4.25,12396.0,United Kingdom
544199,21754,HOME BUILDING BLOCK WORD,10,05/28/2011 00:00,5.95,13086.0,United Kingdom
541499,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,01/10/2011 00:00,4.25,12836.0,United Kingdom
536647,22138,BAKING SET 9 PIECE RETROSPOT,18,02/02/2011 00:00,4.95,12381.0,United Kingdom
538878,71053,WHITE METAL LANTERN,3,05/21/2011 00:00,3.39,12589.0,France
541236,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,05/18/2011 00:00,2.55,12814.0,United Kingdom
543554,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,03/11/2011 00:00,2.55,13033.0,United Kingdom
537347,84029E,RED WOOLLY HOTTIE WHITE HEART,32,03/28/2011 00:00,3.75,12444.0,United Kingdom
